x,y
4.933721164446392748e+01,-1.828085864232624758e+00
4.947118031559588758e+01,-1.852271625267688293e+00
4.960511605839862881e+01,-1.876008641522629361e+00
4.973901728429623859e+01,-1.899292166561101780e+00
4.987288240252205895e+01,-1.922117498969505789e+00
5.000670982015053312e+01,-1.944479982683143149e+00
5.014049794212938593e+01,-1.966375007308991840e+00
5.027424517131058224e+01,-1.987798008445516018e+00
5.040794990848318946e+01,-2.008744467998496930e+00
5.054161055240485467e+01,-2.029209914493497635e+00
5.067522549983408453e+01,-2.049189923384624024e+00
5.080879314556150206e+01,-2.068680117360347737e+00
5.094231188244319242e+01,-2.087676166644756748e+00
5.107578010143210889e+01,-2.106173789296210686e+00
5.120919619161053760e+01,-2.124168751501731123e+00
5.134255854022195820e+01,-2.141656867867979486e+00
5.147586553270419785e+01,-2.158634001708367833e+00
5.160911555272112139e+01,-2.175096065327023709e+00
5.174230698219547264e+01,-2.191039020298504170e+00
5.187543820134089145e+01,-2.206458877743768809e+00
5.200850758869505341e+01,-2.221351698603072577e+00
5.214151352115179350e+01,-2.235713593904394614e+00
5.227445437399401840e+01,-2.249540725028415622e+00
5.240732852092637017e+01,-2.262829303969509098e+00
5.254013433410732148e+01,-2.275575593593424983e+00
5.267287018418299738e+01,-2.287775907890326366e+00
5.280553444031934873e+01,-2.299426612224792166e+00
5.293812547023512138e+01,-2.310524123581444655e+00
5.307064164023444164e+01,-2.321064910806892811e+00
5.320308131524050310e+01,-2.331045494847570509e+00
5.333544285882791769e+01,-2.340462448984119703e+00
5.346772463325604008e+01,-2.349312399061387779e+00
5.359992499950167399e+01,-2.357592023714484952e+00
5.373204231729271640e+01,-2.365298054591361776e+00
5.386407494514083538e+01,-2.372427276570883592e+00
5.399602124037511430e+01,-2.378976527977146205e+00
5.412787955917445970e+01,-2.384942700789679293e+00
5.425964825660176416e+01,-2.390322740849928351e+00
5.439132568663674050e+01,-2.395113648063162515e+00
5.452291020220926754e+01,-2.399312476596925592e+00
5.465440015523287087e+01,-2.402916335075007126e+00
5.478579389663763521e+01,-2.405922386767535670e+00
5.491708977640445255e+01,-2.408327849776762619e+00
5.504828614359780659e+01,-2.410129997219160103e+00
5.517938134639959458e+01,-2.411326157403001602e+00
5.531037373214224573e+01,-2.411913714001887143e+00
5.544126164734278461e+01,-2.411890106224408470e+00
5.557204343773602062e+01,-2.411252828979328910e+00
5.570271744830849059e+01,-2.409999433036757566e+00
5.583328202333135692e+01,-2.408127525185111750e+00
5.596373550639493999e+01,-2.405634768384013356e+00
5.609407624044195018e+01,-2.402518881912726556e+00
5.622430256780121027e+01,-2.398777641514731940e+00
5.635441283022148440e+01,-2.394408879537815338e+00
5.648440536890473140e+01,-2.389410485070106560e+00
5.661427852454077225e+01,-2.383780404071663028e+00
5.674403063734033736e+01,-2.377516639502154305e+00
5.687366004706923661e+01,-2.370617251444009810e+00
5.700316509308183299e+01,-2.363080357221376104e+00
5.713254411435529789e+01,-2.354904131514915733e+00
5.726179544952326950e+01,-2.346086806472216679e+00
5.739091743690991620e+01,-2.336626671813947453e+00
5.751990841456321846e+01,-2.326522074935748918e+00
5.764876672028970717e+01,-2.315771421005857533e+00
5.777749069168797291e+01,-2.304373173058282376e+00
5.790607866618279331e+01,-2.292325852081887660e+00
5.803452898105839353e+01,-2.279628037105075222e+00
5.816283997349350443e+01,-2.266278365276003015e+00
5.829100998059470129e+01,-2.252275531938671804e+00
5.841903733943038901e+01,-2.237618290704663337e+00
5.854692038706504320e+01,-2.222305453520414531e+00
5.867465746059283305e+01,-2.206335890730311888e+00
5.880224689717212527e+01,-2.189708531135309499e+00
5.892968703405921360e+01,-2.172422362047283784e+00
5.905697620864255981e+01,-2.154476429339002408e+00
5.918411275847628872e+01,-2.135869837489805079e+00
5.931109502131495503e+01,-2.116601749626795481e+00
5.943792133514725151e+01,-2.096671387561803712e+00
5.956459003823020026e+01,-2.076078031823922032e+00
5.969109946912254117e+01,-2.054821021687779137e+00
5.981744796671988240e+01,-2.032899755197226099e+00
5.994363387028808887e+01,-2.010313689184906494e+00
6.006965551949748772e+01,-1.987062339287296808e+00
6.019551125445659068e+01,-1.963145279955542222e+00
6.032119941574688227e+01,-1.938562144461680958e+00
6.044671834445627923e+01,-1.913312624900715520e+00
6.057206638221337158e+01,-1.887396472188262564e+00
6.069724187122168502e+01,-1.860813496053735250e+00
6.082224315429306216e+01,-1.833563565029413311e+00
6.094706857488253604e+01,-1.805646606434756052e+00
6.107171647712191032e+01,-1.777062606356734520e+00
6.119618520585406429e+01,-1.747811609625559370e+00
6.132047310666620632e+01,-1.717893719786244944e+00
6.144457852592503855e+01,-1.687309099065540607e+00
6.156849981081004586e+01,-1.656057968334829766e+00
6.169223530934767297e+01,-1.624140607068364162e+00
6.181578337044493310e+01,-1.591557353297551103e+00
6.193914234392422458e+01,-1.558308603560375261e+00
6.206231058055653449e+01,-1.524394812846926683e+00
6.218528643209565843e+01,-1.489816494540381342e+00
6.230806825131240601e+01,-1.454574220353672231e+00
6.243065439202774058e+01,-1.418668620262014457e+00
6.255304320914761718e+01,-1.382100382430675012e+00
6.267523305869633532e+01,-1.344870253138946481e+00
6.279722229785073750e+01,-1.306979036699409846e+00
6.291900928497333467e+01,-1.268427595373223582e+00
6.304059237964717255e+01,-1.229216849280726720e+00
6.316196994270905662e+01,-1.189347776308194327e+00
6.328314033628347346e+01,-1.148821412009835896e+00
6.340410192381605725e+01,-1.107638849506107803e+00
6.352485307010801563e+01,-1.065801239377055509e+00
6.364539214134935463e+01,-1.023309789551952065e+00
6.376571750515280712e+01,-9.801657651943767036e-01
6.388582753058720698e+01,-9.363704885834529534e-01
6.400572058821167332e+01,-8.919253389901147244e-01
6.412539505010882124e+01,-8.468317525498409992e-01
6.424484928991863342e+01,-8.010912221309851589e-01
6.436408168287204035e+01,-7.547052971986225600e-01
6.448309060582390373e+01,-7.076755836746340123e-01
6.460187443728750623e+01,-6.600037437931582929e-01
6.472043155746750642e+01,-6.116914959523160888e-01
6.483876034829343382e+01,-5.627406145612585675e-01
6.495685919345291381e+01,-5.131529298837698150e-01
6.507472647842573110e+01,-4.629303278768350793e-01
6.519236059051662835e+01,-4.120747500258090668e-01
6.530975991888891485e+01,-3.605881931750634095e-01
6.542692285459752100e+01,-3.084727093550245769e-01
6.554384779062263533e+01,-2.557304056041953544e-01
6.566053312190265956e+01,-2.023634437879913150e-01
6.577697724536776036e+01,-1.483740404132092294e-01
6.589317855997231277e+01,-9.376446643834590589e-02
6.600913546672887833e+01,-3.853704707978167221e-02
6.612484636874086164e+01,1.730583838574339950e-02
6.624030967123562164e+01,7.376175682273711232e-02
6.635552378159755449e+01,1.308282214430196433e-01
6.647048710940065064e+01,1.885026920148380469e-01
6.658519806644221717e+01,2.467825750770984428e-01
6.669965506677507960e+01,3.056652241566499839e-01
6.681385652674082110e+01,3.651479399899812961e-01
6.692780086500216896e+01,4.252279707482440330e-01
6.704148650257621966e+01,4.859025122672893104e-01
6.715491186286688219e+01,5.471687082805285485e-01
6.726807537169774776e+01,6.090236506559882912e-01
6.738097545734416371e+01,6.714643796373991336e-01
6.749361055056654379e+01,7.344878840891340133e-01
6.760597908464245620e+01,7.980911017446832290e-01
6.771807949539918070e+01,8.622709194589610604e-01
6.782991022124622305e+01,9.270241734649555809e-01
6.794146970320717571e+01,9.923476496330270180e-01
6.805275638495302815e+01,1.058238083735314916e+00
6.816376871283347327e+01,1.124692161712818717e+00
6.827450513590977721e+01,1.191706519946738041e+00
6.838496410598635578e+01,1.259277745532790149e+00
6.849514407764344526e+01,1.327402376560542052e+00
6.860504350826883524e+01,1.396076902395067876e+00
6.871466085809007041e+01,1.465297763962674082e+00
6.882399459020594179e+01,1.535061354040436754e+00
6.893304317061890174e+01,1.605364017549318234e+00
6.904180506826666885e+01,1.676202051850514962e+00
6.915027875505414556e+01,1.747571707045457501e+00
6.925846270588444042e+01,1.819469186279672357e+00
6.936635539869153888e+01,1.891890646049622760e+00
6.947395531447129713e+01,1.964832196513549789e+00
6.958126093731294759e+01,2.038289901805365290e+00
6.968827075443076069e+01,2.112259780352276906e+00
6.979498325619520926e+01,2.186737805195079432e+00
6.990139693616457350e+01,2.261719904313345353e+00
7.000751029111599166e+01,2.337201960952514312e+00
7.011332182107697975e+01,2.413179813954778652e+00
7.021883002935585694e+01,2.489649258093564299e+00
7.032403342257366319e+01,2.566606044411244625e+00
7.042893051069471255e+01,2.644045880559794170e+00
7.053351980705771496e+01,2.721964431144776597e+00
7.063779982840608795e+01,2.800357318072956403e+00
7.074176909491961851e+01,2.879220120902507674e+00
7.084542613024464686e+01,2.958548377196974499e+00
7.094876946152486141e+01,3.038337582882002508e+00
7.105179761943156791e+01,3.118583192605079546e+00
7.115450913819481116e+01,3.199280620098662098e+00
7.125690255563330311e+01,3.280425238546532896e+00
7.135897641318500462e+01,3.362012380952720036e+00
7.146072925593745140e+01,3.444037340513466106e+00
7.156215963265753999e+01,3.526495370992595468e+00
7.166326609582230844e+01,3.609381687099741498e+00
7.176404720164856599e+01,3.692691464871160179e+00
7.186450151012317633e+01,3.776419842053536868e+00
7.196462758503228940e+01,3.860561918491173472e+00
7.206442399399209364e+01,3.945112756515264607e+00
7.216388930847796246e+01,4.030067381336726484e+00
7.226302210385432545e+01,4.115420781441388343e+00
7.236182095940388592e+01,4.201167908987791577e+00
7.246028445835781895e+01,4.287303680208106371e+00
7.255841118792456257e+01,4.373822975811883396e+00
7.265619973931943321e+01,4.460720641392006414e+00
7.275364870779392845e+01,4.547991487833320079e+00
7.285075669266451825e+01,4.635630291724302410e+00
7.294752229734221771e+01,4.723631795771250808e+00
7.304394412936132142e+01,4.811990709214651218e+00
7.314002080040849307e+01,4.900701708248167421e+00
7.323575092635098827e+01,4.989759436440671436e+00
7.333113312726629829e+01,5.079158505159917958e+00
7.342616602747024501e+01,5.168893493999493494e+00
7.352084825554565839e+01,5.258958951207638677e+00
7.361517844437051394e+01,5.349349394118356749e+00
7.370915523114705081e+01,5.440059309585201675e+00
7.380277725742938344e+01,5.531083154417604675e+00
7.389604316915205118e+01,5.622415355819008198e+00
7.398895161665785736e+01,5.714050311826710526e+00
7.408150125472616310e+01,5.805982391755869720e+00
7.417369074260057005e+01,5.898205936643658553e+00
7.426551874401707209e+01,5.990715259696691497e+00
7.435698392723115546e+01,6.083504646739699595e+00
7.444808496504604989e+01,6.176568356667982762e+00
7.453882053484008452e+01,6.269900621899687998e+00
7.462918931859400118e+01,6.363495648832026674e+00
7.471919000291842394e+01,6.457347618298497238e+00
7.480882127908077450e+01,6.551450686028080561e+00
7.489808184303302596e+01,6.645798983106669056e+00
7.498697039543827714e+01,6.740386616440657619e+00
7.507548564169779581e+01,6.835207669221889049e+00
7.516362629197784884e+01,6.930256201393884652e+00
7.525139106123654642e+01,7.025526250121834515e+00
7.533877866925040223e+01,7.121011830262315989e+00
7.542578784064097874e+01,7.216706934835810827e+00
7.551241730490094994e+01,7.312605535500090959e+00
7.559866579642095985e+01,7.408701583026934046e+00
7.568453205451552890e+01,7.504989007778213761e+00
7.577001482344927297e+01,7.601461720185529458e+00
7.585511285246288082e+01,7.698113611230389175e+00
7.593982489579880735e+01,7.794938552925891884e+00
7.602414971272766309e+01,7.891930398800267810e+00
7.610808606757329642e+01,7.989082984382107178e+00
7.619163272973879941e+01,8.086390127686492235e+00
7.627478847373156157e+01,8.183845629701961499e+00
7.635755207918916199e+01,8.281443274880842864e+00
7.643992233090418154e+01,8.379176831628818434e+00
7.652189801884975395e+01,8.477040052796841252e+00
7.660347793820403695e+01,8.575026676173479245e+00
7.668466088937572067e+01,8.673130424980168840e+00
7.676544567802861252e+01,8.771345008365322826e+00
7.684583111510630715e+01,8.869664121901593035e+00
7.692581601685681392e+01,8.968081448083188079e+00
7.700539920485684320e+01,9.066590656824251582e+00
7.708457950603660436e+01,9.165185405958604647e+00
7.716335575270366576e+01,9.263859341740815267e+00
7.724172678256729796e+01,9.362606099347576816e+00
7.731969143876224848e+01,9.461419303379539514e+00
7.739724856987294288e+01,9.560292568366092425e+00
7.747439702995704636e+01,9.659219499268761666e+00
7.755113567856936641e+01,9.758193691986665641e+00
7.762746338078495967e+01,9.857208733861797967e+00
7.770337900722300617e+01,9.956258204186877236e+00
7.777888143406997301e+01,1.005533567471145062e+01
7.785396954310286333e+01,1.015443471015085741e+01
7.792864222171181154e+01,1.025354886869435411e+01
7.800289836292381551e+01,1.035267170251476543e+01
7.807673686542504754e+01,1.045179675827779064e+01
7.815015663358371967e+01,1.055091757765327998e+01
7.822315657747240891e+01,1.065002769782486780e+01
7.829573561289096517e+01,1.074912065200246936e+01
7.836789266138855226e+01,1.084818996993340789e+01
7.843962665028585945e+01,1.094722917841467158e+01
7.851093651269741258e+01,1.104623180180545816e+01
7.858182118755306078e+01,1.114519136253935017e+01
7.865227961962040126e+01,1.124410138163857376e+01
7.872231075952612400e+01,1.134295537922599983e+01
7.879191356377778277e+01,1.144174687503956456e+01
7.886108699478485562e+01,1.154046938894536645e+01
7.892983002088068645e+01,1.163911644145178848e+01
7.899814161634327547e+01,1.173768155422282256e+01
7.906602076141648183e+01,1.183615825059288973e+01
7.913346644233074301e+01,1.193454005607949853e+01
7.920047765132432005e+01,1.203282049889834937e+01
7.926705338666370437e+01,1.213099311047653650e+01
7.933319265266408138e+01,1.222905142596642669e+01
7.939889445971013515e+01,1.232698898475932658e+01
7.946415782427575891e+01,1.242479933099836309e+01
7.952898176894483129e+01,1.252247601409284350e+01
7.959336532243084150e+01,1.262001258923003100e+01
7.965730751959708300e+01,1.271740261788873738e+01
7.972080740147583811e+01,1.281463966835115365e+01
7.978386401528885585e+01,1.291171731621526853e+01
7.984647641446618138e+01,1.300862914490594768e+01
7.990864365866586638e+01,1.310536874618703784e+01
7.997036481379284112e+01,1.320192972067089165e+01
8.003163895201849698e+01,1.329830567832974886e+01
8.009246515179924586e+01,1.339449023900487390e+01
8.015284249789544901e+01,1.349047703291574507e+01
8.021277008139030329e+01,1.358625970116867343e+01
8.027224699970791733e+01,1.368183189626410012e+01
8.033127235663222621e+01,1.377718728260489200e+01
8.038984526232496819e+01,1.387231953700159970e+01
8.044796483334400250e+01,1.396722234917901950e+01
8.050563019266095921e+01,1.406188942228060590e+01
8.056284046967948598e+01,1.415631447337284143e+01
8.061959480025285529e+01,1.425049123394793682e+01
8.067589232670137278e+01,1.434441345042701599e+01
8.073173219782988497e+01,1.443807488466026534e+01
8.078711356894524442e+01,1.453146931442841883e+01
8.084203560187326332e+01,1.462459053394158737e+01
8.089649746497585170e+01,1.471743235433785912e+01
8.095049833316764420e+01,1.480998860417963670e+01
8.100403738793308150e+01,1.490225312995112006e+01
8.105711381734275278e+01,1.499421979655249615e+01
8.110972681606999402e+01,1.508588248779346586e+01
8.116187558540686098e+01,1.517723510688623101e+01
8.121355933328075594e+01,1.526827157693679915e+01
8.126477727427004538e+01,1.535898584143473400e+01
8.131552862962021777e+01,1.544937186474155411e+01
8.136581262725937336e+01,1.553942363257885084e+01
8.141562850181378508e+01,1.562913515251294605e+01
8.146497549462360155e+01,1.571850045444041299e+01
8.151385285375788214e+01,1.580751359107051357e+01
8.156225983402983104e+01,1.589616863840691074e+01
8.161019569701170440e+01,1.598445969622667562e+01
8.165765971104976018e+01,1.607238088855997660e+01
8.170465115127893796e+01,1.615992636416599737e+01
8.175116929963739665e+01,1.624709029700781571e+01
8.179721344488075374e+01,1.633386688672615605e+01
8.184278288259659462e+01,1.642025035911112241e+01
8.188787691521847023e+01,1.650623496657186706e+01
8.193249485203983795e+01,1.659181498860447235e+01
8.197663600922786031e+01,1.667698473225908984e+01
8.202029970983699059e+01,1.676173853260321422e+01
8.206348528382267205e+01,1.684607075318528402e+01
8.210619206805458248e+01,1.692997578649485391e+01
8.214841940632979345e+01,1.701344805442151653e+01
8.219016664938585848e+01,1.709648200871077250e+01
8.223143315491378758e+01,1.717907213142001410e+01
8.227221828757070909e+01,1.726121293537040202e+01
8.231252141899257424e+01,1.734289896459722158e+01
8.235234192780637841e+01,1.742412479479869347e+01
8.239167919964276621e+01,1.750488503378233673e+01
8.243053262714798279e+01,1.758517432190874885e+01
8.246890160999598152e+01,1.766498733253338571e+01
8.250678555489997734e+01,1.774431877244672506e+01
8.254418387562455450e+01,1.782316338231092345e+01
8.258109599299692150e+01,1.790151593709542155e+01
8.261752133491843608e+01,1.797937124650947283e+01
8.265345933637553344e+01,1.805672415543223508e+01
8.268890943945125116e+01,1.813356954434069124e+01
8.272387109333585897e+01,1.820990232973555578e+01
8.275834375433753110e+01,1.828571746456397307e+01
8.279232688589333122e+01,1.836100993863972164e+01
8.282581995857916013e+01,1.843577477906162443e+01
8.285882245012049907e+01,1.851000705062896401e+01
8.289133384540230054e+01,1.858370185625406279e+01
8.292335363647912061e+01,1.865685433737237986e+01
8.295488132258469705e+01,1.872945967435055792e+01
8.298591641014192533e+01,1.880151308689067235e+01
8.301645841277223781e+01,1.887300983443285318e+01
8.304650685130492604e+01,1.894394521655463492e+01
8.307606125378627837e+01,1.901431457336733288e+01
8.310512115548891643e+01,1.908411328590993961e+01
8.313368609892037853e+01,1.915333677654052735e+01
8.316175563383193037e+01,1.922198050932413338e+01
8.318932931722731894e+01,1.929003999041776751e+01
8.321640671337084427e+01,1.935751076845320284e+01
8.324298739379590018e+01,1.942438843491638067e+01
8.326907093731303178e+01,1.949066862452365712e+01
8.329465693001775151e+01,1.955634701559513644e+01
8.331974496529832663e+01,1.962141933042566677e+01
8.334433464384363788e+01,1.968588133565152276e+01
8.336842557365032746e+01,1.974972884261525508e+01
8.339201737003030246e+01,1.981295770772677400e+01
8.341510965561779756e+01,1.987556383282120009e+01
8.343770206037643788e+01,1.993754316551378380e+01
8.345979422160591810e+01,1.999889169955203982e+01
8.348138578394885201e+01,2.005960547516398407e+01
8.350247639939721012e+01,2.011968057940314836e+01
8.352306572729850132e+01,2.017911314649100873e+01
8.354315343436229568e+01,2.023789935815570828e+01
8.356273919466588040e+01,2.029603544396726278e+01
8.358182268966046990e+01,2.035351768166957598e+01
8.360040360817664862e+01,2.041034239750961632e+01
8.361848164642999848e+01,2.046650596656213494e+01
8.363605650802655589e+01,2.052200481305210644e+01
8.365312790396802711e+01,2.057683541067310529e+01
8.366969555265664837e+01,2.063099428290212245e+01
8.368575917990038704e+01,2.068447800331116326e+01
8.370131851891746066e+01,2.073728319587562652e+01
8.371637331034108342e+01,2.078940653527866544e+01
8.373092330222364410e+01,2.084084474721161229e+01
8.374496825004123934e+01,2.089159460867233520e+01
8.375850791669762430e+01,2.094165294825845791e+01
8.377154207252814899e+01,2.099101664645764842e+01
8.378407049530352424e+01,2.103968263593396060e+01
8.379609297023350223e+01,2.108764790181135140e+01
8.380760928997025871e+01,2.113490948195211416e+01
8.381861925461168994e+01,2.118146446723294218e+01
8.382912267170462428e+01,2.122731000181658700e+01
8.383911935624759337e+01,2.127244328341975432e+01
8.384860913069381638e+01,2.131686156357734063e+01
8.385759182495380060e+01,2.136056214790328411e+01
8.386606727639774306e+01,2.140354239634709899e+01
8.387403532985791799e+01,2.144579972344621055e+01
8.388149583763086525e+01,2.148733159857590280e+01
8.388844865947919516e+01,2.152813554619392278e+01
8.389489366263369163e+01,2.156820914608184125e+01
8.390083072179473334e+01,2.160755003358230653e+01
8.390625971913397052e+01,2.164615589983301192e+01
8.391118054429554718e+01,2.168402449199561843e+01
8.391559309439736580e+01,2.172115361348174645e+01
8.391949727403205372e+01,2.175754112417456554e+01
8.392289299526787261e+01,2.179318494064625966e+01
8.392578017764934373e+01,2.182808303637162339e+01
8.392815874819781641e+01,2.186223344193799534e+01
8.393002864141183750e+01,2.189563424525070445e+01
8.393138979926735033e+01,2.192828359173412522e+01
8.393224217121775155e+01,2.196017968452991909e+01
8.393258571419380587e+01,2.199132078468999651e+01
8.393242039260326237e+01,2.202170521136574521e+01
8.393174617833045659e+01,2.205133134199320466e+01
8.393056305073584156e+01,2.208019761247448187e+01
8.392887099665500727e+01,2.210830251735411878e+01
8.392667001039785646e+01,2.213564460999215910e+01
8.392396009374756716e+01,2.216222250273281702e+01
8.392074125595925693e+01,2.218803486706861605e+01
8.391701351375854756e+01,2.221308043380062003e+01
8.391277689134014395e+01,2.223735799319469919e+01
8.390803142036587303e+01,2.226086639513317422e+01
8.390277713996299269e+01,2.228360454926200873e+01
8.389701409672197485e+01,2.230557142513474389e+01
8.389074234469437386e+01,2.232676605235119638e+01
8.388396194539045325e+01,2.234718752069219505e+01
8.387667296777652837e+01,2.236683498025011119e+01
8.386887548827239414e+01,2.238570764155536708e+01
8.386056959074835504e+01,2.240380477569788198e+01
8.385175536652224082e+01,2.242112571444501157e+01
8.384243291435628009e+01,2.243766985035486528e+01
8.383260234045357606e+01,2.245343663688504066e+01
8.382226375845479538e+01,2.246842558849728988e+01
8.381141728943426017e+01,2.248263628075810061e+01
8.380006306189645215e+01,2.249606835043420716e+01
8.378820121177162150e+01,2.250872149558435353e+01
8.377583188241196410e+01,2.252059547564657649e+01
8.376295522458710252e+01,2.253169011152089496e+01
8.374957139647966642e+01,2.254200528564765449e+01
8.373568056368070245e+01,2.255154094208169013e+01
8.372128289918484256e+01,2.256029708656203070e+01
8.370637858338533022e+01,2.256827378657686722e+01
8.369096780406890446e+01,2.257547117142453885e+01
8.367505075641059875e+01,2.258188943227006718e+01
8.365862764296821297e+01,2.258752882219680203e+01
8.364169867367672850e+01,2.259238965625408113e+01
8.362426406584265237e+01,2.259647231150054836e+01
8.360632404413797758e+01,2.259977722704252301e+01
8.358787884059421458e+01,2.260230490406832615e+01
8.356892869459609585e+01,2.260405590587816960e+01
8.354947385287522366e+01,2.260503085790936240e+01
8.352951456950347620e+01,2.260523044775713686e+01
8.350905110588637115e+01,2.260465542519113313e+01
8.348808373075615918e+01,2.260330660216745002e+01
8.346661272016484645e+01,2.260118485283589251e+01
8.344463835747687597e+01,2.259829111354310172e+01
8.342216093336209326e+01,2.259462638283135050e+01
8.339918074578788776e+01,2.259019172143219834e+01
8.337569810001176052e+01,2.258498825225633766e+01
8.335171330857350824e+01,2.257901716037883233e+01
8.332722669128722259e+01,2.257227969301963455e+01
8.330223857523316155e+01,2.256477715951975327e+01
8.327674929474947874e+01,2.255651093131317708e+01
8.325075919142385317e+01,2.254748244189402584e+01
8.322426861408474963e+01,2.253769318677920808e+01
8.319727791879289214e+01,2.252714472346697150e+01
8.316978746883216900e+01,2.251583867139066797e+01
8.314179763470069418e+01,2.250377671186805628e+01
8.311330879410149919e+01,2.249096058804617826e+01
8.308432133193340974e+01,2.247739210484220251e+01
8.305483564028119758e+01,2.246307312887886098e+01
8.302485211840605928e+01,2.244800558841630789e+01
8.299437117273589593e+01,2.243219147327922869e+01
8.296339321685523771e+01,2.241563283477936608e+01
8.293191867149501206e+01,2.239833178563362281e+01
8.289994796452245396e+01,2.238029049987800079e+01
8.286748153093051883e+01,2.236151121277679721e+01
8.283451981282740917e+01,2.234199622072739544e+01
8.280106325942567480e+01,2.232174788116084230e+01
8.276711232703154053e+01,2.230076861243780328e+01
8.273266747903356588e+01,2.227906089374008403e+01
8.269772918589181643e+01,2.225662726495791688e+01
8.266229792512615404e+01,2.223347032657272848e+01
8.262637418130498190e+01,2.220959273953537760e+01
8.258995844603339265e+01,2.218499722514026828e+01
8.255305121794155809e+01,2.215968656489491906e+01
8.251565300267282055e+01,2.213366360038526892e+01
8.247776431287125831e+01,2.210693123313620845e+01
8.243938566816979119e+01,2.207949242446842320e+01
8.240051759517757546e+01,2.205135019535034857e+01
8.236116062746754096e+01,2.202250762624592895e+01
8.232131530556371501e+01,2.199296785695814194e+01
8.228098217692829053e+01,2.196273408646806757e+01
8.224016179594860887e+01,2.193180957276968002e+01
8.219885472392428483e+01,2.190019763270037956e+01
8.215706152905362103e+01,2.186790164176718321e+01
8.211478278642023554e+01,2.183492503396848861e+01
8.207201907797953311e+01,2.180127130161191573e+01
8.202877099254502014e+01,2.176694399512750522e+01
8.198503912577443486e+01,2.173194672287705487e+01
8.194082408015557917e+01,2.169628315095855342e+01
8.189612646499226400e+01,2.165995700300726412e+01
8.185094689639004173e+01,2.162297205999186289e+01
8.180528599724172523e+01,2.158533216000679644e+01
8.175914439721265126e+01,2.154704119806019946e+01
8.171252273272624222e+01,2.150810312585774753e+01
8.166542164694872952e+01,2.146852195158234267e+01
8.161784178977458737e+01,2.142830173966968133e+01
8.156978381781090093e+01,2.138744661057956620e+01
8.152124839436241643e+01,2.134596074056302939e+01
8.147223618941582401e+01,2.130384836142578564e+01
8.142274787962433891e+01,2.126111376028695688e+01
8.137278414829204110e+01,2.121776127933440392e+01
8.132234568535764652e+01,2.117379531557512706e+01
8.127143318737884670e+01,2.112922032058254729e+01
8.122004735751609417e+01,2.108404080023919391e+01
8.116818890551606103e+01,2.103826131447542735e+01
8.111585854769549542e+01,2.099188647700431432e+01
8.106305700692452376e+01,2.094492095505243867e+01
8.100978501260986775e+01,2.089736946908673332e+01
8.095604330067824606e+01,2.084923679253745732e+01
8.090183261355907973e+01,2.080052775151707323e+01
8.084715370016758129e+01,2.075124722453526616e+01
8.079200731588726114e+01,2.070140014221026092e+01
8.073639422255305931e+01,2.065099148697614950e+01
8.068031518843309868e+01,2.060002629278608310e+01
8.062377098821151833e+01,2.054850964481195064e+01
8.056676240297041147e+01,2.049644667914027707e+01
8.050929022017231773e+01,2.044384258246412855e+01
8.045135523364143637e+01,2.039070259177130140e+01
8.039295824354611852e+01,2.033703199402870965e+01
8.033410005638012308e+01,2.028283612586311335e+01
8.027478148494414256e+01,2.022812037323817691e+01
8.021500334832764167e+01,2.017289017112769045e+01
8.015476647188958736e+01,2.011715100318513549e+01
8.009407168723981840e+01,2.006090840140958420e+01
8.003291983221996020e+01,2.000416794580819513e+01
7.997131175088469490e+01,1.994693526405489692e+01
7.990924829348188041e+01,1.988921603114536651e+01
7.984673031643356467e+01,1.983101596904854347e+01
7.978375868231637469e+01,1.977234084635483669e+01
7.972033425984207611e+01,1.971319647792052621e+01
7.965645792383733692e+01,1.965358872450875083e+01
7.959213055522425861e+01,1.959352349242693947e+01
7.952735304100022518e+01,1.953300673316094915e+01
7.946212627421758157e+01,1.947204444300575688e+01
7.939645115396376696e+01,1.941064266269265204e+01
7.933032858534048160e+01,1.934880747701301829e+01
7.926375947944337952e+01,1.928654501443881486e+01
7.919674475334124963e+01,1.922386144673997421e+01
7.912928533005573684e+01,1.916076298859814742e+01
7.906138213853968466e+01,1.909725589721723793e+01
7.899303611365671429e+01,1.903334647193072016e+01
7.892424819615978038e+01,1.896904105380585293e+01
7.885501933267016739e+01,1.890434602524465646e+01
7.878535047565576122e+01,1.883926780958153913e+01
7.871524258340983238e+01,1.877381287067787241e+01
7.864469662002923656e+01,1.870798771251347858e+01
7.857371355539270041e+01,1.864179887877516251e+01
7.850229436513917847e+01,1.857525295244187902e+01
7.843044003064551362e+01,1.850835655536700841e+01
7.835815153900442454e+01,1.844111634785746645e+01
7.828542988300263517e+01,1.837353902825060459e+01
7.821227606109805208e+01,1.830563133248669061e+01
7.813869107739755293e+01,1.823740003367997176e+01
7.806467594163439117e+01,1.816885194168568773e+01
7.799023166914547289e+01,1.809999390266503383e+01
7.791535928084881846e+01,1.803083279864686261e+01
7.784005980322012874e+01,1.796137554708663941e+01
7.776433426827020412e+01,1.789162910042255561e+01
7.768818371352156760e+01,1.782160044562896672e+01
7.761160918198542902e+01,1.775129660376743601e+01
7.753461172213809505e+01,1.768072462953425372e+01
7.745719238789759231e+01,1.760989161080610188e+01
7.737935223859994949e+01,1.753880466818255712e+01
7.730109233897590570e+01,1.746747095452675325e+01
7.722241375912660999e+01,1.739589765450211090e+01
7.714331757449994598e+01,1.732409198410806539e+01
